"observation_id","scenario","gender","age","race","disability_status","nationality","education","field_of_study","cover_letter","recommendations","experience","chosen"
945,"select","Female",35,"Black","Mental health history","American","Bachelor Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
946,"select","Female",55,"White","Physical disability","Canadian","Bachelor Degree","Closely related","Unpersonalized","Average","0-2 years",0
947,"select","Female",35,"Asian","Mental health history","Indian","Master Degree","Somewhat related","Personalized","Average","0-2 years",0
948,"select","Non-binary",50,"Hispanic","Physical disability","Canadian","Master Degree","Closely related","Unpersonalized","Average","0-2 years",0
949,"select","Male",35,"Asian","Mental health history","German","Bachelor Degree","Unrelated","Unpersonalized","Below average","10+ years",0
950,"select","Non-binary",45,"White","Physical disability","Mexican","Associate Degree","Somewhat related","Personalized","Above average","3-7 years",1
951,"select","Non-binary",30,"Black","Mental health history","German","Bachelor Degree","Somewhat related","Unpersonalized","Average","10+ years",1
952,"select","Male",30,"Asian","Mental health history","German","Bachelor Degree","Closely related","Unpersonalized","Below average","10+ years",0
953,"select","Female",50,"Asian","None stated","German","Master Degree","Closely related","Personalized","Below average","3-7 years",1
954,"select","Male",55,"Asian","Mental health history","Mexican","Bachelor Degree","Closely related","Unpersonalized","Average","10+ years",1
955,"select","Male",30,"Black","None stated","Mexican","Associate Degree","Closely related","Unpersonalized","Above average","0-2 years",0
956,"select","Male",40,"Black","Physical disability","Canadian","Master Degree","Somewhat related","Personalized","Below average","0-2 years",1
957,"select","Male",40,"Hispanic","Physical disability","American","Master Degree","Somewhat related","Personalized","Average","0-2 years",0
958,"select","Non-binary",40,"Black","None stated","American","Bachelor Degree","Closely related","Personalized","Below average","3-7 years",1
959,"select","Male",30,"White","Mental health history","Canadian","Bachelor Degree","Somewhat related","Unpersonalized","Average","10+ years",0
960,"select","Male",40,"Black","Mental health history","Mexican","Bachelor Degree","Closely related","Unpersonalized","Above average","3-7 years",1
961,"select","Male",40,"Asian","None stated","American","Associate Degree","Unrelated","Personalized","Above average","0-2 years",0
962,"select","Male",30,"Asian","Physical disability","German","Master Degree","Closely related","Unpersonalized","Below average","10+ years",0
963,"select","Female",55,"White","None stated","American","Associate Degree","Unrelated","Personalized","Average","3-7 years",0
964,"select","Male",40,"Black","None stated","German","Master Degree","Closely related","Personalized","Above average","0-2 years",0
965,"select","Female",50,"Black","None stated","Indian","Associate Degree","Unrelated","Unpersonalized","Average","10+ years",0
966,"select","Non-binary",30,"Hispanic","Physical disability","German","Bachelor Degree","Closely related","Personalized","Above average","10+ years",1
967,"select","Male",55,"White","None stated","Canadian","Master Degree","Closely related","Personalized","Below average","3-7 years",0
968,"select","Non-binary",30,"Hispanic","None stated","Mexican","Associate Degree","Somewhat related","Personalized","Average","10+ years",1
969,"select","Non-binary",35,"Black","Physical disability","Mexican","Associate Degree","Unrelated","Personalized","Above average","3-7 years",1
970,"select","Male",55,"Hispanic","Mental health history","Mexican","Associate Degree","Somewhat related","Personalized","Above average","0-2 years",0
971,"select","Female",40,"Black","Physical disability","Canadian","Master Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
972,"select","Female",35,"Black","None stated","Mexican","Master Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
973,"select","Male",40,"Asian","None stated","German","Master Degree","Unrelated","Personalized","Below average","3-7 years",0
974,"select","Male",45,"Black","None stated","American","Master Degree","Somewhat related","Unpersonalized","Above average","10+ years",1
975,"select","Female",50,"Black","None stated","Mexican","Associate Degree","Somewhat related","Unpersonalized","Above average","0-2 years",0
976,"select","Male",50,"Black","None stated","Indian","Associate Degree","Closely related","Unpersonalized","Above average","10+ years",1
977,"select","Male",30,"Asian","None stated","German","Bachelor Degree","Closely related","Unpersonalized","Below average","10+ years",0
978,"select","Non-binary",50,"Black","None stated","Indian","Master Degree","Somewhat related","Personalized","Below average","10+ years",1
979,"select","Non-binary",40,"White","Physical disability","Mexican","Bachelor Degree","Somewhat related","Personalized","Average","10+ years",1
980,"select","Non-binary",35,"Black","None stated","Canadian","Associate Degree","Somewhat related","Unpersonalized","Average","10+ years",0
981,"select","Non-binary",45,"Black","Mental health history","American","Associate Degree","Somewhat related","Unpersonalized","Average","0-2 years",0
982,"select","Male",35,"Hispanic","None stated","Indian","Associate Degree","Unrelated","Personalized","Above average","10+ years",1
983,"select","Male",50,"Hispanic","Physical disability","Mexican","Bachelor Degree","Unrelated","Personalized","Below average","0-2 years",0
984,"select","Non-binary",35,"White","None stated","German","Associate Degree","Unrelated","Unpersonalized","Above average","10+ years",0
985,"select","Male",50,"White","None stated","German","Master Degree","Closely related","Unpersonalized","Below average","10+ years",0
986,"select","Female",35,"Black","None stated","American","Master Degree","Closely related","Unpersonalized","Average","3-7 years",1
987,"select","Male",30,"White","Mental health history","American","Associate Degree","Somewhat related","Personalized","Below average","10+ years",1
988,"select","Male",55,"White","Mental health history","Canadian","Bachelor Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
989,"select","Female",45,"White","None stated","Canadian","Bachelor Degree","Unrelated","Personalized","Above average","3-7 years",0
990,"select","Male",45,"Asian","Mental health history","Mexican","Associate Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
991,"select","Female",40,"White","Physical disability","Mexican","Associate Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
992,"select","Non-binary",40,"White","Mental health history","German","Associate Degree","Closely related","Personalized","Average","3-7 years",1
993,"select","Non-binary",35,"Hispanic","Physical disability","Canadian","Master Degree","Closely related","Unpersonalized","Below average","0-2 years",0
994,"select","Non-binary",55,"Asian","Mental health history","Canadian","Master Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
995,"select","Male",30,"Asian","Physical disability","American","Bachelor Degree","Closely related","Unpersonalized","Above average","10+ years",1
996,"select","Male",55,"Asian","Physical disability","German","Master Degree","Closely related","Unpersonalized","Average","10+ years",1
997,"select","Male",55,"White","Physical disability","Canadian","Master Degree","Unrelated","Personalized","Above average","3-7 years",0
998,"select","Female",35,"Black","None stated","Canadian","Bachelor Degree","Closely related","Unpersonalized","Below average","3-7 years",1
999,"select","Non-binary",45,"White","Mental health history","American","Master Degree","Closely related","Personalized","Below average","0-2 years",0
1000,"select","Male",55,"White","None stated","German","Master Degree","Somewhat related","Unpersonalized","Above average","0-2 years",0
1001,"select","Male",30,"White","Mental health history","American","Bachelor Degree","Somewhat related","Personalized","Below average","0-2 years",0
1002,"select","Female",55,"Asian","Mental health history","American","Master Degree","Somewhat related","Personalized","Below average","10+ years",1
1003,"select","Non-binary",30,"White","Mental health history","German","Bachelor Degree","Closely related","Unpersonalized","Average","0-2 years",1
1004,"select","Male",55,"Black","None stated","German","Master Degree","Unrelated","Personalized","Average","0-2 years",0
1005,"select","Non-binary",55,"Asian","None stated","German","Master Degree","Somewhat related","Personalized","Above average","10+ years",1
1006,"select","Non-binary",55,"White","None stated","Canadian","Bachelor Degree","Closely related","Personalized","Average","0-2 years",1
1007,"select","Male",55,"Hispanic","None stated","Mexican","Master Degree","Closely related","Personalized","Average","0-2 years",0
1008,"select","Female",55,"Hispanic","Physical disability","German","Master Degree","Closely related","Personalized","Below average","3-7 years",1
1009,"select","Male",40,"Asian","None stated","Indian","Master Degree","Unrelated","Personalized","Above average","0-2 years",0
1010,"select","Female",55,"White","Mental health history","American","Master Degree","Somewhat related","Personalized","Above average","3-7 years",1
1011,"select","Non-binary",50,"Hispanic","Mental health history","Mexican","Master Degree","Unrelated","Unpersonalized","Average","10+ years",1
1012,"select","Non-binary",30,"Asian","None stated","German","Bachelor Degree","Unrelated","Personalized","Average","0-2 years",0
1013,"select","Female",50,"White","Mental health history","Indian","Associate Degree","Somewhat related","Personalized","Above average","3-7 years",1
1014,"select","Female",55,"Asian","Mental health history","Canadian","Master Degree","Closely related","Personalized","Above average","0-2 years",1
1015,"select","Non-binary",35,"Hispanic","Mental health history","Mexican","Master Degree","Unrelated","Personalized","Above average","10+ years",1
1016,"select","Male",30,"Hispanic","Physical disability","American","Master Degree","Unrelated","Personalized","Average","10+ years",1
1017,"select","Male",50,"Asian","Mental health history","Mexican","Master Degree","Closely related","Personalized","Average","3-7 years",1
1018,"select","Male",30,"Hispanic","Mental health history","Canadian","Associate Degree","Closely related","Personalized","Below average","3-7 years",1
1019,"select","Non-binary",50,"White","Mental health history","Mexican","Associate Degree","Somewhat related","Unpersonalized","Average","10+ years",1
1020,"select","Male",55,"Asian","Physical disability","American","Bachelor Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
1021,"select","Non-binary",35,"Asian","None stated","German","Associate Degree","Unrelated","Unpersonalized","Below average","10+ years",0
1022,"select","Female",50,"Asian","None stated","Canadian","Associate Degree","Closely related","Unpersonalized","Average","0-2 years",0
1023,"select","Female",50,"White","Physical disability","American","Associate Degree","Closely related","Personalized","Average","10+ years",1
1024,"select","Male",45,"Hispanic","Mental health history","German","Bachelor Degree","Somewhat related","Personalized","Average","0-2 years",1
1025,"select","Non-binary",40,"White","None stated","Indian","Bachelor Degree","Unrelated","Personalized","Average","3-7 years",0
1026,"select","Female",50,"White","None stated","Indian","Master Degree","Somewhat related","Personalized","Average","0-2 years",0
1027,"select","Female",50,"Hispanic","None stated","German","Master Degree","Somewhat related","Unpersonalized","Below average","10+ years",0
1028,"select","Non-binary",55,"Asian","Physical disability","American","Bachelor Degree","Closely related","Unpersonalized","Below average","0-2 years",0
1029,"select","Female",45,"Black","Physical disability","German","Associate Degree","Closely related","Unpersonalized","Average","3-7 years",1
1030,"select","Female",55,"Black","None stated","Indian","Master Degree","Unrelated","Unpersonalized","Average","3-7 years",0
1031,"select","Non-binary",55,"Black","None stated","German","Associate Degree","Somewhat related","Unpersonalized","Above average","10+ years",1
1032,"select","Male",35,"White","Physical disability","American","Master Degree","Unrelated","Personalized","Below average","10+ years",0
1033,"select","Non-binary",30,"Asian","Physical disability","Indian","Master Degree","Unrelated","Unpersonalized","Average","10+ years",1
1034,"select","Female",35,"Black","None stated","German","Bachelor Degree","Somewhat related","Unpersonalized","Average","10+ years",1
1035,"select","Non-binary",50,"Hispanic","Mental health history","Indian","Master Degree","Closely related","Personalized","Above average","10+ years",1
1036,"select","Female",55,"Black","Mental health history","Canadian","Bachelor Degree","Closely related","Unpersonalized","Average","10+ years",1
1037,"select","Male",55,"White","None stated","Mexican","Master Degree","Closely related","Unpersonalized","Above average","3-7 years",1
1038,"select","Non-binary",40,"Black","Mental health history","Canadian","Master Degree","Closely related","Unpersonalized","Above average","0-2 years",1
1039,"select","Male",50,"Asian","Mental health history","Indian","Associate Degree","Somewhat related","Unpersonalized","Average","10+ years",0
1040,"select","Male",35,"White","Mental health history","Indian","Bachelor Degree","Somewhat related","Personalized","Below average","3-7 years",0
1041,"select","Female",55,"Asian","Physical disability","Canadian","Associate Degree","Closely related","Unpersonalized","Below average","10+ years",0
1042,"select","Male",50,"Asian","Mental health history","Canadian","Bachelor Degree","Closely related","Personalized","Above average","0-2 years",1
1043,"select","Male",30,"Black","Mental health history","Canadian","Bachelor Degree","Unrelated","Personalized","Above average","3-7 years",1
1044,"select","Non-binary",40,"Black","Mental health history","American","Bachelor Degree","Closely related","Personalized","Above average","0-2 years",1
1045,"select","Non-binary",55,"Black","Physical disability","American","Bachelor Degree","Somewhat related","Personalized","Average","10+ years",1
1046,"select","Female",30,"Asian","Mental health history","German","Bachelor Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1047,"select","Non-binary",55,"Asian","Mental health history","German","Bachelor Degree","Somewhat related","Unpersonalized","Below average","10+ years",1
1048,"select","Female",30,"Black","None stated","American","Associate Degree","Closely related","Unpersonalized","Above average","10+ years",1
1049,"select","Male",30,"Asian","Physical disability","Indian","Associate Degree","Unrelated","Personalized","Below average","10+ years",0
1050,"select","Female",50,"Hispanic","None stated","Indian","Master Degree","Closely related","Unpersonalized","Above average","10+ years",1
1051,"select","Female",40,"Black","None stated","German","Associate Degree","Closely related","Personalized","Below average","0-2 years",0
1052,"select","Non-binary",30,"White","Physical disability","American","Associate Degree","Unrelated","Personalized","Above average","3-7 years",1
1053,"select","Female",45,"White","Mental health history","Indian","Associate Degree","Closely related","Unpersonalized","Above average","3-7 years",1
1054,"select","Male",50,"White","Physical disability","Canadian","Master Degree","Closely related","Unpersonalized","Above average","10+ years",1
1055,"select","Male",55,"Hispanic","None stated","American","Bachelor Degree","Unrelated","Personalized","Average","3-7 years",0
1056,"select","Non-binary",45,"Black","None stated","Indian","Bachelor Degree","Unrelated","Personalized","Below average","3-7 years",0
1057,"select","Non-binary",50,"Black","Physical disability","German","Bachelor Degree","Somewhat related","Unpersonalized","Average","3-7 years",1
1058,"select","Female",40,"Hispanic","Mental health history","American","Associate Degree","Somewhat related","Unpersonalized","Average","0-2 years",0
1059,"select","Non-binary",45,"White","None stated","Indian","Master Degree","Somewhat related","Personalized","Below average","10+ years",0
1060,"select","Non-binary",55,"White","Mental health history","Canadian","Associate Degree","Closely related","Personalized","Above average","10+ years",1
1061,"select","Male",35,"Hispanic","None stated","American","Associate Degree","Closely related","Unpersonalized","Above average","0-2 years",0
1062,"select","Non-binary",50,"White","None stated","Canadian","Master Degree","Unrelated","Personalized","Below average","10+ years",0
1063,"select","Male",50,"Black","None stated","German","Bachelor Degree","Somewhat related","Personalized","Average","10+ years",1
1064,"select","Non-binary",35,"White","None stated","Canadian","Associate Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1065,"select","Female",30,"Black","None stated","American","Associate Degree","Unrelated","Personalized","Above average","0-2 years",1
1066,"select","Non-binary",35,"Hispanic","Physical disability","Mexican","Associate Degree","Unrelated","Personalized","Below average","0-2 years",0
1067,"select","Male",50,"Hispanic","Mental health history","German","Associate Degree","Somewhat related","Personalized","Below average","10+ years",0
1068,"select","Non-binary",40,"Asian","Mental health history","Indian","Associate Degree","Unrelated","Personalized","Average","10+ years",0
1069,"select","Male",45,"White","None stated","Mexican","Associate Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
1070,"select","Non-binary",35,"White","None stated","Indian","Associate Degree","Somewhat related","Personalized","Above average","10+ years",1
1071,"select","Female",55,"White","Physical disability","Indian","Master Degree","Closely related","Unpersonalized","Average","0-2 years",0
1072,"select","Male",55,"Asian","None stated","Canadian","Associate Degree","Closely related","Personalized","Below average","3-7 years",0
1073,"select","Non-binary",55,"Asian","Physical disability","Mexican","Bachelor Degree","Closely related","Personalized","Above average","3-7 years",1
1074,"select","Male",50,"White","None stated","Canadian","Associate Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
1075,"select","Non-binary",30,"White","Mental health history","Mexican","Bachelor Degree","Closely related","Personalized","Below average","0-2 years",1
1076,"select","Male",35,"White","Physical disability","Canadian","Bachelor Degree","Closely related","Personalized","Above average","3-7 years",1
1077,"select","Male",30,"Hispanic","None stated","Mexican","Master Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1078,"select","Non-binary",35,"Hispanic","None stated","Indian","Bachelor Degree","Somewhat related","Unpersonalized","Above average","0-2 years",0
1079,"select","Male",40,"Hispanic","Physical disability","Indian","Associate Degree","Somewhat related","Unpersonalized","Below average","10+ years",0
1080,"select","Male",40,"White","None stated","Mexican","Master Degree","Closely related","Personalized","Below average","10+ years",1
1081,"select","Female",50,"White","Mental health history","Mexican","Master Degree","Unrelated","Unpersonalized","Above average","10+ years",0
1082,"select","Non-binary",30,"Hispanic","Physical disability","German","Master Degree","Unrelated","Unpersonalized","Average","3-7 years",0
1083,"select","Non-binary",40,"Black","None stated","Canadian","Bachelor Degree","Somewhat related","Personalized","Average","10+ years",1
1084,"select","Male",45,"Black","None stated","Canadian","Bachelor Degree","Closely related","Unpersonalized","Below average","0-2 years",0
1085,"select","Male",40,"Hispanic","None stated","American","Associate Degree","Somewhat related","Personalized","Below average","10+ years",0
1086,"select","Non-binary",35,"Black","None stated","Indian","Bachelor Degree","Unrelated","Personalized","Below average","3-7 years",0
1087,"select","Non-binary",30,"Hispanic","Physical disability","Mexican","Bachelor Degree","Unrelated","Personalized","Average","0-2 years",1
1088,"select","Non-binary",50,"Asian","None stated","German","Master Degree","Somewhat related","Personalized","Above average","10+ years",1
1089,"select","Female",30,"Hispanic","None stated","Mexican","Bachelor Degree","Closely related","Unpersonalized","Below average","10+ years",0
1090,"select","Female",30,"Hispanic","Mental health history","Indian","Associate Degree","Somewhat related","Personalized","Below average","3-7 years",1
1091,"select","Female",50,"Asian","None stated","American","Bachelor Degree","Closely related","Personalized","Below average","3-7 years",1
1092,"select","Female",50,"Black","None stated","German","Master Degree","Closely related","Unpersonalized","Below average","3-7 years",0
1093,"select","Female",35,"Hispanic","Mental health history","German","Associate Degree","Somewhat related","Personalized","Below average","0-2 years",1
1094,"select","Male",55,"Hispanic","None stated","Canadian","Associate Degree","Somewhat related","Unpersonalized","Average","3-7 years",0
1095,"select","Non-binary",30,"Black","Physical disability","Mexican","Bachelor Degree","Somewhat related","Personalized","Above average","0-2 years",1
1096,"select","Female",30,"Hispanic","Physical disability","American","Bachelor Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
1097,"select","Female",45,"Black","None stated","Mexican","Associate Degree","Somewhat related","Unpersonalized","Above average","10+ years",1
1098,"select","Non-binary",55,"Black","Mental health history","German","Bachelor Degree","Unrelated","Unpersonalized","Above average","10+ years",1
1099,"select","Male",30,"Black","Mental health history","German","Master Degree","Closely related","Personalized","Below average","3-7 years",1
1100,"select","Male",45,"White","None stated","German","Master Degree","Unrelated","Unpersonalized","Average","3-7 years",0
1101,"select","Female",40,"White","Physical disability","Indian","Associate Degree","Closely related","Personalized","Below average","10+ years",1
1102,"select","Female",45,"Hispanic","Mental health history","Mexican","Master Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1103,"select","Female",45,"Asian","Physical disability","Indian","Bachelor Degree","Unrelated","Personalized","Below average","3-7 years",1
1104,"select","Male",40,"Asian","Physical disability","Indian","Associate Degree","Unrelated","Personalized","Above average","3-7 years",0
1105,"select","Male",55,"Hispanic","None stated","Canadian","Associate Degree","Closely related","Personalized","Above average","0-2 years",0
1106,"select","Female",50,"White","Physical disability","American","Associate Degree","Closely related","Personalized","Above average","10+ years",1
1107,"select","Non-binary",30,"White","Physical disability","German","Master Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
1108,"select","Female",45,"Black","Mental health history","Indian","Bachelor Degree","Closely related","Unpersonalized","Average","0-2 years",0
1109,"select","Female",35,"Hispanic","Physical disability","German","Master Degree","Somewhat related","Personalized","Above average","10+ years",1
1110,"select","Non-binary",50,"Black","Mental health history","Mexican","Bachelor Degree","Somewhat related","Unpersonalized","Average","0-2 years",1
1111,"select","Male",30,"White","None stated","Canadian","Associate Degree","Unrelated","Unpersonalized","Above average","10+ years",0
1112,"select","Non-binary",55,"Black","Physical disability","Canadian","Associate Degree","Closely related","Unpersonalized","Below average","0-2 years",0
1113,"select","Male",30,"Asian","Physical disability","Canadian","Associate Degree","Somewhat related","Personalized","Above average","10+ years",1
1114,"select","Male",30,"White","Mental health history","American","Master Degree","Somewhat related","Unpersonalized","Above average","10+ years",1
1115,"select","Female",55,"Asian","Physical disability","Mexican","Bachelor Degree","Closely related","Personalized","Below average","3-7 years",1
1116,"select","Male",55,"White","None stated","German","Bachelor Degree","Unrelated","Unpersonalized","Below average","10+ years",0
1117,"select","Female",50,"Black","Physical disability","American","Bachelor Degree","Somewhat related","Personalized","Above average","3-7 years",1
1118,"select","Male",40,"Black","None stated","German","Master Degree","Closely related","Unpersonalized","Average","10+ years",1
1119,"select","Male",50,"Black","None stated","German","Master Degree","Closely related","Personalized","Average","0-2 years",1
1120,"select","Male",55,"Hispanic","Physical disability","Indian","Bachelor Degree","Closely related","Personalized","Average","10+ years",1
1121,"select","Female",35,"Asian","Physical disability","American","Bachelor Degree","Closely related","Personalized","Below average","3-7 years",1
1122,"select","Non-binary",55,"Black","None stated","Mexican","Bachelor Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
1123,"select","Female",40,"Asian","Mental health history","German","Bachelor Degree","Somewhat related","Personalized","Above average","0-2 years",1
1124,"select","Male",55,"Hispanic","Physical disability","Mexican","Associate Degree","Unrelated","Personalized","Below average","0-2 years",0
1125,"select","Non-binary",45,"White","Mental health history","German","Associate Degree","Somewhat related","Personalized","Above average","3-7 years",1
1126,"select","Non-binary",45,"White","Mental health history","Canadian","Master Degree","Somewhat related","Personalized","Above average","10+ years",1
1127,"select","Female",30,"Hispanic","Physical disability","American","Master Degree","Unrelated","Personalized","Average","0-2 years",0
1128,"select","Female",30,"White","Mental health history","Mexican","Associate Degree","Closely related","Unpersonalized","Above average","3-7 years",1
1129,"select","Non-binary",55,"Black","Physical disability","Mexican","Bachelor Degree","Unrelated","Personalized","Average","0-2 years",0
1130,"select","Female",35,"Black","None stated","German","Bachelor Degree","Somewhat related","Personalized","Above average","0-2 years",1
1131,"select","Female",45,"White","Physical disability","Indian","Master Degree","Closely related","Personalized","Below average","0-2 years",0
1132,"select","Male",55,"Hispanic","None stated","Mexican","Bachelor Degree","Somewhat related","Personalized","Above average","0-2 years",0
1133,"select","Non-binary",40,"White","None stated","American","Bachelor Degree","Unrelated","Personalized","Average","10+ years",1
1134,"select","Male",45,"White","None stated","Mexican","Master Degree","Unrelated","Personalized","Average","0-2 years",0
1135,"select","Female",35,"Hispanic","None stated","American","Master Degree","Somewhat related","Personalized","Above average","0-2 years",0
1136,"select","Non-binary",30,"White","Physical disability","Mexican","Master Degree","Unrelated","Personalized","Below average","10+ years",1
1137,"select","Female",50,"Black","Physical disability","Mexican","Associate Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1138,"select","Female",50,"White","None stated","American","Associate Degree","Somewhat related","Unpersonalized","Average","0-2 years",0
1139,"select","Male",55,"Asian","Physical disability","Mexican","Master Degree","Closely related","Unpersonalized","Average","3-7 years",1
1140,"select","Female",35,"Black","Mental health history","Mexican","Bachelor Degree","Unrelated","Personalized","Below average","3-7 years",1
1141,"select","Female",40,"White","Physical disability","Indian","Bachelor Degree","Unrelated","Personalized","Above average","3-7 years",1
1142,"select","Non-binary",30,"White","Mental health history","Mexican","Bachelor Degree","Closely related","Personalized","Above average","10+ years",1
1143,"select","Male",50,"White","None stated","Mexican","Bachelor Degree","Unrelated","Unpersonalized","Below average","3-7 years",0
1144,"select","Female",55,"White","Mental health history","Canadian","Associate Degree","Closely related","Personalized","Average","3-7 years",1
1145,"select","Male",40,"Black","Mental health history","Canadian","Bachelor Degree","Unrelated","Unpersonalized","Above average","10+ years",1
1146,"select","Non-binary",35,"Black","Physical disability","German","Master Degree","Closely related","Unpersonalized","Below average","10+ years",1
1147,"select","Female",55,"Black","Physical disability","American","Associate Degree","Unrelated","Personalized","Average","3-7 years",0
1148,"select","Non-binary",40,"White","None stated","Mexican","Master Degree","Unrelated","Personalized","Below average","3-7 years",0
1149,"select","Female",30,"White","None stated","Indian","Bachelor Degree","Unrelated","Personalized","Below average","0-2 years",0
1150,"select","Male",55,"Black","Physical disability","German","Bachelor Degree","Unrelated","Personalized","Below average","0-2 years",0
1151,"select","Female",45,"Hispanic","Physical disability","Canadian","Bachelor Degree","Somewhat related","Personalized","Average","0-2 years",1
1152,"select","Female",35,"Asian","None stated","Indian","Master Degree","Somewhat related","Personalized","Below average","0-2 years",0
1153,"select","Male",55,"White","Mental health history","American","Master Degree","Somewhat related","Personalized","Above average","0-2 years",1
1154,"select","Male",45,"Hispanic","Physical disability","Canadian","Associate Degree","Unrelated","Personalized","Above average","10+ years",1
1155,"select","Male",35,"Hispanic","Physical disability","Canadian","Bachelor Degree","Closely related","Personalized","Average","3-7 years",1
1156,"select","Female",45,"White","Mental health history","German","Associate Degree","Closely related","Unpersonalized","Average","0-2 years",0
1157,"select","Non-binary",35,"White","Mental health history","German","Master Degree","Unrelated","Personalized","Average","3-7 years",1
1158,"select","Male",50,"Hispanic","None stated","German","Bachelor Degree","Somewhat related","Personalized","Below average","10+ years",1
1159,"select","Non-binary",30,"Asian","None stated","Indian","Master Degree","Unrelated","Personalized","Average","10+ years",1
1160,"select","Non-binary",30,"Black","None stated","Indian","Associate Degree","Closely related","Personalized","Average","10+ years",1
1161,"select","Male",40,"Asian","Physical disability","Mexican","Master Degree","Closely related","Personalized","Below average","10+ years",1
1162,"select","Non-binary",35,"White","None stated","American","Master Degree","Closely related","Personalized","Above average","10+ years",1
1163,"select","Non-binary",30,"Black","Physical disability","Canadian","Associate Degree","Closely related","Personalized","Above average","3-7 years",1
1164,"select","Female",45,"Hispanic","Physical disability","Indian","Master Degree","Closely related","Personalized","Average","0-2 years",1
1165,"select","Non-binary",30,"Black","Mental health history","German","Associate Degree","Closely related","Personalized","Above average","0-2 years",1
1166,"select","Male",30,"Hispanic","Physical disability","American","Master Degree","Closely related","Unpersonalized","Above average","10+ years",1
1167,"select","Male",30,"Hispanic","Physical disability","Mexican","Associate Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1168,"select","Non-binary",45,"Asian","None stated","Mexican","Master Degree","Unrelated","Unpersonalized","Average","3-7 years",0
1169,"select","Male",40,"Black","Physical disability","Canadian","Master Degree","Somewhat related","Unpersonalized","Above average","10+ years",1
1170,"select","Male",55,"Black","Mental health history","Mexican","Master Degree","Closely related","Unpersonalized","Above average","0-2 years",0
1171,"select","Female",55,"White","Physical disability","German","Associate Degree","Closely related","Personalized","Above average","0-2 years",1
1172,"select","Female",55,"Asian","Physical disability","Indian","Master Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1173,"select","Female",40,"Hispanic","Physical disability","Indian","Bachelor Degree","Unrelated","Unpersonalized","Average","3-7 years",0
1174,"select","Non-binary",55,"White","Mental health history","Mexican","Master Degree","Somewhat related","Personalized","Above average","0-2 years",0
1175,"select","Female",35,"White","None stated","American","Bachelor Degree","Somewhat related","Personalized","Average","3-7 years",1
1176,"select","Non-binary",50,"Black","None stated","Canadian","Bachelor Degree","Closely related","Unpersonalized","Above average","3-7 years",1
1177,"select","Non-binary",30,"White","Mental health history","American","Bachelor Degree","Unrelated","Unpersonalized","Average","0-2 years",0
1178,"select","Female",35,"Black","Physical disability","Mexican","Master Degree","Closely related","Unpersonalized","Below average","3-7 years",0
1179,"select","Non-binary",55,"White","Mental health history","German","Bachelor Degree","Somewhat related","Personalized","Average","3-7 years",1
1180,"select","Male",45,"White","None stated","Mexican","Associate Degree","Unrelated","Personalized","Below average","10+ years",0
1181,"select","Male",30,"Black","Physical disability","Canadian","Master Degree","Closely related","Personalized","Above average","0-2 years",1
1182,"select","Male",45,"White","Physical disability","Canadian","Associate Degree","Closely related","Personalized","Average","3-7 years",1
1183,"select","Non-binary",55,"Black","Mental health history","Indian","Associate Degree","Somewhat related","Personalized","Below average","3-7 years",1
1184,"select","Male",55,"Black","Mental health history","German","Master Degree","Closely related","Personalized","Above average","3-7 years",1
1185,"select","Non-binary",40,"White","Physical disability","Indian","Associate Degree","Closely related","Unpersonalized","Average","10+ years",1
1186,"select","Male",30,"White","Physical disability","American","Associate Degree","Somewhat related","Personalized","Above average","10+ years",1
1187,"select","Non-binary",40,"Hispanic","Physical disability","Canadian","Bachelor Degree","Somewhat related","Unpersonalized","Average","0-2 years",0
1188,"select","Non-binary",40,"Asian","None stated","Mexican","Master Degree","Unrelated","Personalized","Below average","10+ years",0
1189,"select","Male",40,"White","Physical disability","Canadian","Master Degree","Unrelated","Unpersonalized","Average","0-2 years",0
1190,"select","Male",45,"Asian","None stated","German","Bachelor Degree","Closely related","Unpersonalized","Average","0-2 years",0
1191,"select","Male",50,"Hispanic","Mental health history","Mexican","Bachelor Degree","Closely related","Unpersonalized","Below average","3-7 years",0
1192,"select","Female",30,"Hispanic","Mental health history","Mexican","Associate Degree","Closely related","Unpersonalized","Above average","3-7 years",1
