observation_id,scenario,gender,age,race,disability_status,nationality,education,field_of_study,cover_letter,recommendations,experience,chosen
2171,1,Non-binary,55,White,Mental health history,American,Bachelor Degree,Somewhat related,Personalized,Average,0-2 years,0
2172,1,Non-binary,35,White,Physical disability,Canadian,Associate Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
2173,1,Non-binary,50,Black,Mental health history,American,Associate Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
2174,1,Male,35,Asian,Physical disability,German,Master Degree,Somewhat related,Personalized,Below average,3-7 years,0
2175,1,Female,45,Asian,None stated,Indian,Bachelor Degree,Unrelated,Personalized,Average,3-7 years,1
2176,1,Female,50,Black,None stated,Mexican,Bachelor Degree,Closely related,Unpersonalized,Below average,3-7 years,0
2177,1,Female,40,Black,Mental health history,Mexican,Master Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
2178,1,Female,35,Black,Physical disability,German,Master Degree,Somewhat related,Personalized,Below average,3-7 years,0
2179,1,Female,50,White,Mental health history,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
2180,1,Male,40,Black,Physical disability,German,Master Degree,Somewhat related,Personalized,Below average,0-2 years,0
2181,1,Non-binary,40,Asian,Physical disability,German,Bachelor Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
2182,1,Male,50,White,None stated,Mexican,Master Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
2183,1,Non-binary,30,White,None stated,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Average,0-2 years,0
2184,1,Male,35,Asian,None stated,German,Associate Degree,Unrelated,Unpersonalized,Average,0-2 years,0
2185,1,Male,35,Black,Physical disability,Indian,Associate Degree,Unrelated,Personalized,Above average,3-7 years,1
2186,1,Female,55,Black,None stated,Indian,Bachelor Degree,Unrelated,Personalized,Below average,0-2 years,0
2187,1,Male,35,Hispanic,Physical disability,Indian,Associate Degree,Somewhat related,Personalized,Above average,10+ years,0
2188,1,Non-binary,35,White,Mental health history,American,Master Degree,Somewhat related,Personalized,Above average,10+ years,1
2189,1,Female,55,Asian,None stated,Indian,Master Degree,Somewhat related,Personalized,Above average,10+ years,1
2190,1,Male,40,White,Mental health history,Mexican,Master Degree,Unrelated,Personalized,Average,3-7 years,0
2191,1,Male,35,Black,None stated,German,Bachelor Degree,Unrelated,Personalized,Average,3-7 years,0
2192,1,Female,55,White,None stated,Indian,Master Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2193,1,Non-binary,50,Black,Physical disability,American,Associate Degree,Closely related,Unpersonalized,Above average,10+ years,1
2194,1,Male,45,Hispanic,None stated,Indian,Associate Degree,Unrelated,Unpersonalized,Average,0-2 years,0
2195,1,Female,35,Hispanic,None stated,Mexican,Bachelor Degree,Closely related,Unpersonalized,Average,0-2 years,0
2196,1,Female,50,White,Mental health history,German,Bachelor Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
2197,1,Male,50,Black,Mental health history,American,Associate Degree,Unrelated,Personalized,Below average,0-2 years,0
2198,1,Female,55,Black,Mental health history,Mexican,Master Degree,Closely related,Personalized,Below average,3-7 years,1
2199,1,Male,55,White,Mental health history,Mexican,Associate Degree,Closely related,Unpersonalized,Above average,10+ years,1
2200,1,Male,40,Asian,Physical disability,Canadian,Master Degree,Closely related,Personalized,Average,10+ years,1
2201,1,Male,50,Hispanic,Physical disability,American,Master Degree,Somewhat related,Unpersonalized,Average,10+ years,1
2202,1,Non-binary,40,White,None stated,German,Associate Degree,Unrelated,Unpersonalized,Average,3-7 years,0
2203,1,Male,45,Hispanic,Physical disability,Mexican,Associate Degree,Closely related,Unpersonalized,Average,0-2 years,0
2204,1,Non-binary,55,Hispanic,Physical disability,Canadian,Associate Degree,Closely related,Unpersonalized,Below average,10+ years,0
2205,1,Non-binary,55,Hispanic,Physical disability,German,Master Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
2206,1,Female,50,White,Mental health history,German,Associate Degree,Closely related,Unpersonalized,Above average,10+ years,1
2207,1,Non-binary,35,Asian,Mental health history,Indian,Associate Degree,Closely related,Personalized,Average,10+ years,0
2208,1,Female,55,Asian,Mental health history,German,Master Degree,Unrelated,Personalized,Above average,3-7 years,0
2209,1,Non-binary,35,White,Mental health history,German,Associate Degree,Closely related,Personalized,Average,3-7 years,1
2210,1,Male,50,Asian,Mental health history,Indian,Bachelor Degree,Closely related,Unpersonalized,Above average,0-2 years,0
2211,1,Male,50,White,Mental health history,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
2212,1,Female,50,Black,Mental health history,Mexican,Master Degree,Unrelated,Personalized,Average,0-2 years,0
2213,1,Non-binary,40,White,Physical disability,German,Master Degree,Unrelated,Personalized,Above average,3-7 years,1
2214,1,Male,45,Black,Mental health history,German,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
2215,1,Non-binary,45,Black,Physical disability,Canadian,Bachelor Degree,Somewhat related,Personalized,Below average,0-2 years,0
2216,1,Female,40,White,Mental health history,Indian,Master Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
2217,1,Non-binary,30,Black,None stated,Mexican,Bachelor Degree,Unrelated,Personalized,Average,0-2 years,0
2218,1,Female,40,Asian,Physical disability,Mexican,Master Degree,Somewhat related,Personalized,Below average,3-7 years,1
2219,1,Non-binary,50,White,Physical disability,Canadian,Associate Degree,Closely related,Personalized,Below average,0-2 years,0
2220,1,Female,40,Black,Mental health history,Canadian,Associate Degree,Unrelated,Unpersonalized,Average,0-2 years,0
2221,1,Female,35,Black,Physical disability,German,Associate Degree,Unrelated,Personalized,Above average,3-7 years,0
2222,1,Female,30,Black,Mental health history,American,Master Degree,Unrelated,Unpersonalized,Average,3-7 years,0
2223,1,Male,35,Hispanic,None stated,Mexican,Master Degree,Closely related,Unpersonalized,Above average,0-2 years,1
2224,1,Female,50,Asian,None stated,Mexican,Bachelor Degree,Somewhat related,Personalized,Above average,0-2 years,1
2225,1,Female,50,Asian,Mental health history,American,Master Degree,Closely related,Personalized,Below average,10+ years,1
2226,1,Male,30,Asian,None stated,Canadian,Bachelor Degree,Closely related,Personalized,Average,3-7 years,1
2227,1,Female,30,Black,Mental health history,American,Master Degree,Closely related,Unpersonalized,Average,3-7 years,1
2228,1,Non-binary,35,Asian,None stated,Canadian,Master Degree,Closely related,Personalized,Above average,10+ years,1
2229,1,Male,55,Black,Mental health history,German,Bachelor Degree,Somewhat related,Personalized,Below average,10+ years,1
2230,1,Female,35,Asian,None stated,Indian,Associate Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
2231,1,Female,55,Asian,Mental health history,Indian,Bachelor Degree,Somewhat related,Personalized,Below average,0-2 years,0
2232,1,Female,30,White,None stated,German,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,1
2233,1,Male,35,White,None stated,German,Bachelor Degree,Unrelated,Unpersonalized,Average,10+ years,1
2234,1,Male,55,Hispanic,Mental health history,American,Bachelor Degree,Closely related,Personalized,Above average,0-2 years,0
2235,1,Female,50,Hispanic,Mental health history,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
2236,1,Male,35,Black,Mental health history,American,Bachelor Degree,Closely related,Personalized,Above average,10+ years,1
2237,1,Female,50,Asian,Mental health history,Canadian,Master Degree,Somewhat related,Personalized,Average,10+ years,1
2238,1,Non-binary,40,Black,Mental health history,Mexican,Master Degree,Unrelated,Personalized,Average,3-7 years,0
2239,1,Male,30,White,None stated,Mexican,Master Degree,Somewhat related,Personalized,Average,0-2 years,0
2240,1,Male,30,Black,Physical disability,Mexican,Master Degree,Somewhat related,Personalized,Average,10+ years,1
2241,1,Non-binary,50,Asian,Mental health history,Mexican,Associate Degree,Unrelated,Unpersonalized,Average,3-7 years,0
2242,1,Female,40,White,Physical disability,Indian,Associate Degree,Closely related,Personalized,Above average,0-2 years,1
2243,1,Non-binary,50,White,Physical disability,Indian,Master Degree,Closely related,Unpersonalized,Average,0-2 years,0
2244,1,Non-binary,40,Hispanic,None stated,Canadian,Bachelor Degree,Unrelated,Personalized,Above average,0-2 years,0
2245,1,Male,40,White,None stated,Indian,Bachelor Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
2246,1,Male,50,Black,Physical disability,Indian,Master Degree,Closely related,Unpersonalized,Below average,10+ years,0
2247,1,Male,35,White,Mental health history,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Average,10+ years,0
2248,1,Male,35,Hispanic,Mental health history,American,Master Degree,Somewhat related,Personalized,Below average,10+ years,1
2249,1,Female,45,White,Physical disability,Indian,Associate Degree,Unrelated,Personalized,Average,0-2 years,0
2250,1,Female,35,Asian,Physical disability,German,Associate Degree,Unrelated,Personalized,Average,3-7 years,0
2251,1,Female,40,Asian,Physical disability,American,Bachelor Degree,Closely related,Personalized,Average,0-2 years,0
2252,1,Male,50,Black,Mental health history,American,Bachelor Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2253,1,Male,45,Black,Mental health history,Indian,Bachelor Degree,Unrelated,Personalized,Average,0-2 years,0
2254,1,Male,55,Hispanic,None stated,Mexican,Associate Degree,Closely related,Personalized,Average,0-2 years,0
2255,1,Female,50,Black,Physical disability,Indian,Associate Degree,Closely related,Personalized,Average,10+ years,1
2256,1,Non-binary,30,Asian,None stated,Canadian,Associate Degree,Closely related,Personalized,Below average,3-7 years,1
2257,1,Male,55,White,Mental health history,Mexican,Bachelor Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
2258,1,Non-binary,45,White,None stated,Canadian,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,0
2259,1,Non-binary,30,White,Physical disability,Indian,Bachelor Degree,Somewhat related,Personalized,Average,0-2 years,0
2260,1,Non-binary,50,Asian,Mental health history,American,Bachelor Degree,Closely related,Unpersonalized,Average,0-2 years,0
2261,1,Male,30,White,Physical disability,Canadian,Bachelor Degree,Closely related,Unpersonalized,Above average,10+ years,1
2262,1,Female,45,Black,None stated,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2263,1,Male,35,Black,None stated,Canadian,Bachelor Degree,Unrelated,Personalized,Below average,10+ years,1
2264,1,Male,35,Black,Physical disability,American,Bachelor Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
2265,1,Non-binary,45,Black,Mental health history,American,Associate Degree,Unrelated,Unpersonalized,Above average,10+ years,0
2266,1,Male,35,Black,None stated,Indian,Bachelor Degree,Closely related,Personalized,Below average,0-2 years,0
2267,1,Male,35,Asian,Physical disability,Canadian,Bachelor Degree,Somewhat related,Personalized,Average,0-2 years,1
2268,1,Non-binary,35,Black,Physical disability,Indian,Bachelor Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
2269,1,Non-binary,55,Hispanic,Mental health history,American,Associate Degree,Unrelated,Personalized,Below average,10+ years,0
2270,1,Male,30,White,None stated,German,Associate Degree,Unrelated,Unpersonalized,Average,10+ years,0
2271,1,Male,40,Hispanic,Mental health history,German,Master Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
2272,1,Female,50,Black,None stated,German,Associate Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
2273,1,Male,30,White,None stated,American,Bachelor Degree,Closely related,Unpersonalized,Average,0-2 years,1
2274,1,Non-binary,40,Asian,Mental health history,Indian,Associate Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
2275,1,Female,30,White,Mental health history,Canadian,Associate Degree,Unrelated,Personalized,Above average,10+ years,1
2276,1,Non-binary,45,White,Mental health history,Mexican,Master Degree,Closely related,Unpersonalized,Average,0-2 years,0
2277,1,Female,40,Asian,Mental health history,German,Master Degree,Closely related,Personalized,Average,3-7 years,1
2278,1,Non-binary,45,Asian,None stated,German,Master Degree,Somewhat related,Personalized,Below average,0-2 years,0
2279,1,Female,40,White,Mental health history,Canadian,Associate Degree,Unrelated,Personalized,Below average,0-2 years,0
2280,1,Non-binary,55,Hispanic,Physical disability,Indian,Bachelor Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
2281,1,Male,35,Hispanic,None stated,Indian,Bachelor Degree,Closely related,Personalized,Below average,0-2 years,0
2282,1,Male,30,Hispanic,Physical disability,Indian,Master Degree,Unrelated,Unpersonalized,Average,3-7 years,0
2283,1,Non-binary,40,Hispanic,Mental health history,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
2284,1,Male,45,White,Mental health history,Canadian,Associate Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
2285,1,Male,45,Asian,Physical disability,German,Master Degree,Closely related,Unpersonalized,Above average,0-2 years,0
2286,1,Female,50,White,Mental health history,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Average,3-7 years,0
2287,1,Non-binary,55,Black,Physical disability,Canadian,Associate Degree,Closely related,Personalized,Average,0-2 years,0
2288,1,Non-binary,30,Asian,Physical disability,Indian,Master Degree,Unrelated,Unpersonalized,Average,3-7 years,0
2289,1,Female,45,Black,None stated,Canadian,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
2290,1,Male,45,White,None stated,German,Bachelor Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2291,1,Female,30,Black,None stated,Indian,Bachelor Degree,Somewhat related,Unpersonalized,Average,3-7 years,1
2292,1,Female,50,White,None stated,Canadian,Master Degree,Closely related,Personalized,Average,3-7 years,1
2293,1,Female,55,Asian,None stated,Indian,Master Degree,Closely related,Personalized,Below average,10+ years,1
2294,1,Male,35,White,None stated,Canadian,Bachelor Degree,Somewhat related,Personalized,Below average,0-2 years,0
2295,1,Non-binary,30,Hispanic,Mental health history,Mexican,Bachelor Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2296,1,Non-binary,40,Hispanic,Mental health history,Indian,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
2297,1,Non-binary,35,Asian,Mental health history,Indian,Bachelor Degree,Closely related,Unpersonalized,Average,3-7 years,0
2298,1,Male,30,Black,Physical disability,American,Bachelor Degree,Unrelated,Personalized,Average,0-2 years,0
2299,1,Non-binary,50,White,Mental health history,Indian,Associate Degree,Somewhat related,Personalized,Average,3-7 years,0
2300,1,Male,55,Black,Mental health history,German,Associate Degree,Somewhat related,Personalized,Below average,10+ years,0
2301,1,Male,40,Hispanic,None stated,Mexican,Master Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
2302,1,Male,45,Hispanic,None stated,Mexican,Master Degree,Somewhat related,Personalized,Average,3-7 years,1
2303,1,Non-binary,30,Hispanic,Physical disability,Canadian,Associate Degree,Unrelated,Personalized,Above average,10+ years,1
2304,1,Female,50,Black,Physical disability,Mexican,Bachelor Degree,Somewhat related,Personalized,Average,0-2 years,0
2305,1,Non-binary,50,White,Physical disability,American,Bachelor Degree,Closely related,Personalized,Average,0-2 years,0
2306,1,Non-binary,40,Hispanic,Mental health history,Canadian,Associate Degree,Closely related,Unpersonalized,Below average,3-7 years,0
2307,1,Female,55,Black,Mental health history,German,Associate Degree,Somewhat related,Personalized,Average,3-7 years,0
2308,1,Female,50,White,None stated,American,Associate Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
2309,1,Female,35,White,Mental health history,Mexican,Bachelor Degree,Unrelated,Personalized,Average,0-2 years,0
2310,1,Non-binary,50,Hispanic,Physical disability,German,Master Degree,Somewhat related,Personalized,Average,10+ years,1
2311,1,Non-binary,55,Black,None stated,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2312,1,Female,30,Asian,None stated,American,Bachelor Degree,Unrelated,Personalized,Above average,10+ years,1
2313,1,Non-binary,50,Black,None stated,Canadian,Associate Degree,Unrelated,Unpersonalized,Average,0-2 years,0
2314,1,Non-binary,35,Asian,Physical disability,Indian,Bachelor Degree,Unrelated,Unpersonalized,Average,0-2 years,0
2315,1,Non-binary,35,Hispanic,None stated,American,Master Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
2316,1,Female,50,Black,Physical disability,Indian,Master Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
2317,1,Female,30,Hispanic,None stated,Mexican,Associate Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
2318,1,Male,40,Asian,Mental health history,Canadian,Associate Degree,Somewhat related,Unpersonalized,Average,10+ years,1
2319,1,Non-binary,50,Asian,Mental health history,Mexican,Associate Degree,Closely related,Unpersonalized,Below average,10+ years,0
2320,1,Non-binary,40,White,Mental health history,German,Associate Degree,Unrelated,Unpersonalized,Average,0-2 years,0
2321,1,Male,30,White,Mental health history,American,Bachelor Degree,Unrelated,Personalized,Average,10+ years,1
2322,1,Male,35,Black,Mental health history,American,Master Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
2323,1,Non-binary,40,Asian,Mental health history,Canadian,Bachelor Degree,Unrelated,Personalized,Above average,3-7 years,0
2324,1,Female,40,Hispanic,Mental health history,American,Associate Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2325,1,Female,55,White,Physical disability,Indian,Associate Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
2326,1,Non-binary,50,White,None stated,Indian,Associate Degree,Closely related,Unpersonalized,Average,3-7 years,0
2327,1,Male,50,Hispanic,Mental health history,Mexican,Master Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
2328,1,Male,50,Hispanic,Physical disability,Mexican,Master Degree,Closely related,Unpersonalized,Average,0-2 years,0
2329,1,Male,45,White,Physical disability,Indian,Associate Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
2330,1,Non-binary,45,Asian,Mental health history,Mexican,Master Degree,Closely related,Unpersonalized,Average,3-7 years,1
2331,1,Female,35,Asian,Physical disability,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
2332,1,Female,40,Asian,Mental health history,German,Master Degree,Closely related,Personalized,Above average,0-2 years,1
2333,1,Female,55,Asian,Physical disability,American,Bachelor Degree,Unrelated,Unpersonalized,Below average,10+ years,0
2334,1,Male,45,Hispanic,Physical disability,American,Bachelor Degree,Unrelated,Personalized,Below average,10+ years,0
2335,1,Female,40,White,Mental health history,German,Master Degree,Somewhat related,Personalized,Average,10+ years,1
2336,1,Female,50,White,Physical disability,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
2337,1,Female,35,Asian,Physical disability,German,Bachelor Degree,Closely related,Unpersonalized,Below average,3-7 years,0
2338,1,Female,40,White,None stated,Canadian,Master Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
2339,1,Female,30,White,None stated,American,Master Degree,Closely related,Unpersonalized,Above average,3-7 years,1
2340,1,Male,55,Hispanic,Physical disability,Indian,Bachelor Degree,Somewhat related,Personalized,Average,10+ years,1
2341,1,Non-binary,30,Hispanic,None stated,Canadian,Associate Degree,Closely related,Unpersonalized,Above average,10+ years,1
2342,1,Non-binary,30,Hispanic,Mental health history,Canadian,Bachelor Degree,Closely related,Personalized,Below average,0-2 years,0
2343,1,Male,30,Asian,None stated,Canadian,Master Degree,Somewhat related,Personalized,Below average,0-2 years,0
2344,1,Non-binary,30,Black,Mental health history,Indian,Master Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2345,1,Non-binary,55,Black,None stated,Canadian,Bachelor Degree,Closely related,Personalized,Below average,0-2 years,0
2346,1,Non-binary,30,Black,Physical disability,American,Associate Degree,Somewhat related,Personalized,Below average,0-2 years,0
2347,1,Non-binary,35,Black,Physical disability,Canadian,Master Degree,Closely related,Unpersonalized,Above average,0-2 years,1
2348,1,Female,55,Hispanic,Physical disability,German,Master Degree,Unrelated,Unpersonalized,Average,10+ years,0
2349,1,Male,45,Black,None stated,German,Master Degree,Unrelated,Unpersonalized,Below average,10+ years,0
2350,1,Non-binary,35,Black,Physical disability,American,Associate Degree,Unrelated,Personalized,Above average,10+ years,0
2351,1,Male,35,Hispanic,Mental health history,American,Master Degree,Somewhat related,Unpersonalized,Average,10+ years,1
2352,1,Male,30,White,Physical disability,German,Associate Degree,Unrelated,Personalized,Average,10+ years,1
2353,1,Male,40,White,Physical disability,Canadian,Master Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
2354,1,Non-binary,55,Asian,Physical disability,Canadian,Master Degree,Unrelated,Personalized,Below average,10+ years,1
2355,1,Male,50,Asian,Physical disability,American,Master Degree,Closely related,Personalized,Below average,3-7 years,0
2356,1,Non-binary,35,Black,Mental health history,American,Master Degree,Somewhat related,Unpersonalized,Above average,0-2 years,1
2357,1,Non-binary,40,Hispanic,None stated,German,Master Degree,Closely related,Unpersonalized,Above average,3-7 years,1
2358,1,Male,45,Asian,Physical disability,Indian,Bachelor Degree,Closely related,Personalized,Below average,10+ years,1
2359,1,Female,50,White,Mental health history,German,Associate Degree,Unrelated,Unpersonalized,Below average,10+ years,0
2360,1,Female,30,Asian,Mental health history,German,Master Degree,Closely related,Unpersonalized,Below average,10+ years,0
2361,1,Female,55,Black,Mental health history,Mexican,Associate Degree,Closely related,Unpersonalized,Above average,0-2 years,0
2362,1,Male,55,Black,None stated,Canadian,Associate Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
2363,1,Male,55,Asian,None stated,Canadian,Master Degree,Closely related,Personalized,Below average,3-7 years,1
2364,1,Non-binary,45,Asian,None stated,Mexican,Master Degree,Closely related,Personalized,Below average,3-7 years,1
2365,1,Female,50,Hispanic,Physical disability,Mexican,Associate Degree,Closely related,Personalized,Above average,0-2 years,0
2366,1,Non-binary,40,White,Mental health history,Canadian,Master Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2367,1,Non-binary,50,White,Mental health history,American,Bachelor Degree,Closely related,Personalized,Below average,3-7 years,1
2368,1,Male,40,Hispanic,Physical disability,American,Master Degree,Closely related,Personalized,Below average,10+ years,1
2369,1,Female,45,Black,None stated,Canadian,Master Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2370,1,Male,45,White,Mental health history,Indian,Associate Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
2371,1,Female,50,White,None stated,German,Associate Degree,Unrelated,Unpersonalized,Average,3-7 years,0
2372,1,Female,45,Hispanic,Physical disability,German,Master Degree,Closely related,Personalized,Above average,3-7 years,1
2373,1,Female,35,White,Physical disability,Canadian,Bachelor Degree,Unrelated,Personalized,Below average,3-7 years,0
2374,1,Non-binary,40,Black,Mental health history,Indian,Bachelor Degree,Closely related,Unpersonalized,Average,0-2 years,0
2375,1,Non-binary,35,Hispanic,None stated,Mexican,Master Degree,Unrelated,Personalized,Above average,10+ years,1
2376,1,Male,50,Asian,Mental health history,German,Associate Degree,Unrelated,Personalized,Above average,3-7 years,0
2377,1,Non-binary,40,Asian,Mental health history,German,Master Degree,Unrelated,Unpersonalized,Average,3-7 years,0
2378,1,Non-binary,50,Asian,None stated,Canadian,Master Degree,Closely related,Personalized,Above average,0-2 years,1
2379,1,Female,40,Black,Physical disability,Canadian,Associate Degree,Somewhat related,Personalized,Above average,3-7 years,1
2380,1,Non-binary,35,Hispanic,None stated,Mexican,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2381,1,Non-binary,50,Hispanic,None stated,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Above average,10+ years,1
2382,1,Female,50,Black,None stated,Canadian,Associate Degree,Unrelated,Personalized,Average,10+ years,1
2383,1,Male,45,White,None stated,American,Associate Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
2384,1,Non-binary,55,White,None stated,Indian,Bachelor Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2385,1,Non-binary,40,White,Physical disability,Indian,Master Degree,Unrelated,Personalized,Below average,0-2 years,0
2386,1,Non-binary,55,Black,Physical disability,Indian,Master Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
2387,1,Non-binary,30,White,Mental health history,Mexican,Associate Degree,Unrelated,Personalized,Above average,0-2 years,0
2388,1,Male,35,Black,None stated,German,Associate Degree,Closely related,Personalized,Below average,0-2 years,0
2389,1,Male,40,White,Physical disability,Canadian,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,1
2390,1,Non-binary,35,Asian,Mental health history,Indian,Master Degree,Somewhat related,Personalized,Below average,3-7 years,1
2391,1,Non-binary,50,Black,None stated,Indian,Master Degree,Unrelated,Unpersonalized,Average,10+ years,0
2392,1,Male,30,Black,Physical disability,Mexican,Master Degree,Closely related,Unpersonalized,Below average,10+ years,1
2393,1,Male,45,Asian,None stated,German,Associate Degree,Closely related,Unpersonalized,Above average,0-2 years,0
2394,1,Male,35,Asian,None stated,Canadian,Master Degree,Somewhat related,Personalized,Above average,0-2 years,1
2395,1,Female,50,Asian,Mental health history,American,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2396,1,Female,50,Black,None stated,German,Bachelor Degree,Unrelated,Personalized,Average,0-2 years,0
2397,1,Male,40,Black,Physical disability,Canadian,Master Degree,Closely related,Personalized,Average,3-7 years,1
2398,1,Male,50,Hispanic,Mental health history,American,Master Degree,Closely related,Personalized,Below average,0-2 years,0
2399,1,Non-binary,45,Hispanic,Mental health history,German,Master Degree,Somewhat related,Personalized,Average,3-7 years,1
2400,1,Male,45,White,Mental health history,Canadian,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,0
2401,1,Female,50,White,None stated,Canadian,Bachelor Degree,Closely related,Unpersonalized,Average,0-2 years,0
2402,1,Non-binary,30,Hispanic,None stated,Canadian,Master Degree,Somewhat related,Personalized,Above average,10+ years,1
2403,1,Non-binary,50,Asian,Mental health history,German,Master Degree,Unrelated,Personalized,Average,0-2 years,0
2404,1,Female,35,Black,Mental health history,Mexican,Master Degree,Unrelated,Personalized,Below average,3-7 years,1
2405,1,Male,30,White,Physical disability,German,Bachelor Degree,Unrelated,Personalized,Below average,0-2 years,0
2406,1,Male,50,Black,Physical disability,Mexican,Master Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
2407,1,Female,55,Asian,Mental health history,Indian,Bachelor Degree,Somewhat related,Personalized,Above average,10+ years,1
2408,1,Female,50,Asian,None stated,Mexican,Master Degree,Unrelated,Unpersonalized,Average,10+ years,1
2409,1,Non-binary,30,Hispanic,None stated,American,Master Degree,Closely related,Unpersonalized,Average,10+ years,1
2410,1,Female,40,White,Mental health history,Mexican,Master Degree,Closely related,Unpersonalized,Below average,3-7 years,0
2411,1,Male,35,White,Physical disability,German,Master Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2412,1,Female,40,Black,Mental health history,Canadian,Master Degree,Somewhat related,Personalized,Below average,3-7 years,1
2413,1,Non-binary,40,Black,None stated,Canadian,Associate Degree,Unrelated,Personalized,Above average,3-7 years,1
2414,1,Non-binary,35,Hispanic,Mental health history,Indian,Associate Degree,Closely related,Unpersonalized,Above average,0-2 years,0
2415,1,Male,35,White,None stated,American,Associate Degree,Closely related,Personalized,Average,10+ years,1
2416,1,Female,40,Hispanic,Physical disability,American,Bachelor Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
2417,1,Non-binary,40,Asian,Physical disability,Indian,Bachelor Degree,Closely related,Unpersonalized,Above average,0-2 years,1
2418,1,Male,50,White,Mental health history,German,Master Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2419,1,Female,45,Hispanic,Mental health history,American,Associate Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
2420,1,Male,55,Hispanic,Mental health history,Mexican,Bachelor Degree,Unrelated,Personalized,Average,10+ years,1
2421,1,Female,40,Hispanic,None stated,American,Bachelor Degree,Unrelated,Personalized,Above average,0-2 years,1
2422,1,Non-binary,45,White,Physical disability,Canadian,Master Degree,Somewhat related,Personalized,Below average,3-7 years,0
2423,1,Female,40,White,Physical disability,Canadian,Associate Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
2424,1,Female,40,Black,Physical disability,Canadian,Associate Degree,Somewhat related,Personalized,Average,3-7 years,1
